date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:32:55	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:32:55%20GMT	https://www.gropia.net/main/index.php?language=zh&ref=/store/emekskyblock/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index6d5a.php	(from https://www.gropia.net/store/emekskyblock/1)
10:32:56	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:32:55%20GMT	https://www.gropia.net/main/index.php?currency=TRY&ref=/store/emekskyblock/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index36c7.php	(from https://www.gropia.net/store/emekskyblock/1)
10:32:56	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:32:56%20GMT	https://www.gropia.net/main/index.php?currency=USD&ref=/store/emekskyblock/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexc8d3.php	(from https://www.gropia.net/store/emekskyblock/1)
10:32:56	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:32:56%20GMT	https://www.gropia.net/main/index.php?currency=GBP&ref=/store/emekskyblock/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexd2b0.php	(from https://www.gropia.net/store/emekskyblock/1)
10:32:56	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:32:56%20GMT	https://www.gropia.net/main/index.php?currency=EUR&ref=/store/emekskyblock/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index4f58.php	(from https://www.gropia.net/store/emekskyblock/1)
10:32:57	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:32:56%20GMT	https://www.gropia.net/main/index.php?currency=AUD&ref=/store/emekskyblock/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index226d.php	(from https://www.gropia.net/store/emekskyblock/1)
10:32:57	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:32:57%20GMT	https://www.gropia.net/main/index.php?currency=BRL&ref=/store/emekskyblock/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexc4b2.php	(from https://www.gropia.net/store/emekskyblock/1)
10:32:57	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:32:57%20GMT	https://www.gropia.net/main/index.php?currency=CAD&ref=/store/emekskyblock/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index2815.php	(from https://www.gropia.net/store/emekskyblock/1)
10:32:57	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:32:57%20GMT	https://www.gropia.net/main/index.php?currency=CNY&ref=/store/emekskyblock/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index3745.php	(from https://www.gropia.net/store/emekskyblock/1)
10:32:58	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:32:57%20GMT	https://www.gropia.net/main/index.php?currency=CZK&ref=/store/emekskyblock/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexac8c.php	(from https://www.gropia.net/store/emekskyblock/1)
10:32:58	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:32:58%20GMT	https://www.gropia.net/main/index.php?currency=DKK&ref=/store/emekskyblock/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index54aa.php	(from https://www.gropia.net/store/emekskyblock/1)
10:32:58	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:32:58%20GMT	https://www.gropia.net/main/index.php?currency=INR&ref=/store/emekskyblock/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexeaf7.php	(from https://www.gropia.net/store/emekskyblock/1)
10:32:58	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:32:58%20GMT	https://www.gropia.net/main/index.php?currency=JPY&ref=/store/emekskyblock/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexaf42.php	(from https://www.gropia.net/store/emekskyblock/1)
10:32:59	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:32:58%20GMT	https://www.gropia.net/main/index.php?currency=NOK&ref=/store/emekskyblock/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index0447.php	(from https://www.gropia.net/store/emekskyblock/1)
10:32:59	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:32:59%20GMT	https://www.gropia.net/main/index.php?currency=NZD&ref=/store/emekskyblock/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index7ddb.php	(from https://www.gropia.net/store/emekskyblock/1)
10:32:59	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:32:59%20GMT	https://www.gropia.net/main/index.php?currency=PLN&ref=/store/emekskyblock/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexd4b6.php	(from https://www.gropia.net/store/emekskyblock/1)
10:32:59	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:32:59%20GMT	https://www.gropia.net/main/index.php?currency=RUB&ref=/store/emekskyblock/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexff8d.php	(from https://www.gropia.net/store/emekskyblock/1)
10:33:00	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:32:59%20GMT	https://www.gropia.net/main/index.php?currency=SEK&ref=/store/emekskyblock/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexdaa8.php	(from https://www.gropia.net/store/emekskyblock/1)
10:33:00	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:00%20GMT	https://www.gropia.net/main/index.php?currency=VND&ref=/store/emekskyblock/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index915b.php	(from https://www.gropia.net/store/emekskyblock/1)
10:33:01	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:00%20GMT	https://www.gropia.net/main/index.php?language=tr&ref=/store/emekskyblock/vip-uyelik/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index6b8c.php	(from https://www.gropia.net/store/emekskyblock/vip-uyelik/1)
10:33:01	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:01%20GMT	https://www.gropia.net/main/index.php?language=en&ref=/store/emekskyblock/vip-uyelik/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexbf21.php	(from https://www.gropia.net/store/emekskyblock/vip-uyelik/1)
10:33:02	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:02%20GMT	https://www.gropia.net/main/index.php?language=de&ref=/store/emekskyblock/vip-uyelik/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index3b6f.php	(from https://www.gropia.net/store/emekskyblock/vip-uyelik/1)
10:33:02	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:02%20GMT	https://www.gropia.net/main/index.php?language=fr&ref=/store/emekskyblock/vip-uyelik/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexb7df.php	(from https://www.gropia.net/store/emekskyblock/vip-uyelik/1)
10:33:03	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:03%20GMT	https://www.gropia.net/main/index.php?language=bg&ref=/store/emekskyblock/vip-uyelik/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index0500.php	(from https://www.gropia.net/store/emekskyblock/vip-uyelik/1)
10:33:04	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:04%20GMT	https://www.gropia.net/main/index.php?language=cn&ref=/store/emekskyblock/vip-uyelik/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index2dc6.php	(from https://www.gropia.net/store/emekskyblock/vip-uyelik/1)
10:33:04	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:04%20GMT	https://www.gropia.net/main/index.php?language=cs&ref=/store/emekskyblock/vip-uyelik/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexf3a0.php	(from https://www.gropia.net/store/emekskyblock/vip-uyelik/1)
10:33:05	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:04%20GMT	https://www.gropia.net/main/index.php?language=da&ref=/store/emekskyblock/vip-uyelik/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index3182.php	(from https://www.gropia.net/store/emekskyblock/vip-uyelik/1)
10:33:05	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:05%20GMT	https://www.gropia.net/main/index.php?language=el&ref=/store/emekskyblock/vip-uyelik/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index4f28.php	(from https://www.gropia.net/store/emekskyblock/vip-uyelik/1)
10:33:06	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:05%20GMT	https://www.gropia.net/main/index.php?language=et&ref=/store/emekskyblock/vip-uyelik/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index58e4.php	(from https://www.gropia.net/store/emekskyblock/vip-uyelik/1)
10:33:06	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:06%20GMT	https://www.gropia.net/main/index.php?language=fi&ref=/store/emekskyblock/vip-uyelik/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index528b.php	(from https://www.gropia.net/store/emekskyblock/vip-uyelik/1)
10:33:07	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:06%20GMT	https://www.gropia.net/main/index.php?language=hu&ref=/store/emekskyblock/vip-uyelik/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index0bb5.php	(from https://www.gropia.net/store/emekskyblock/vip-uyelik/1)
10:33:07	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:07%20GMT	https://www.gropia.net/main/index.php?language=it&ref=/store/emekskyblock/vip-uyelik/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexc5ba.php	(from https://www.gropia.net/store/emekskyblock/vip-uyelik/1)
10:33:08	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:07%20GMT	https://www.gropia.net/main/index.php?language=ja&ref=/store/emekskyblock/vip-uyelik/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexbfad.php	(from https://www.gropia.net/store/emekskyblock/vip-uyelik/1)
10:33:08	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:08%20GMT	https://www.gropia.net/main/index.php?language=nl&ref=/store/emekskyblock/vip-uyelik/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index64a0.php	(from https://www.gropia.net/store/emekskyblock/vip-uyelik/1)
10:33:09	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:09%20GMT	https://www.gropia.net/main/index.php?language=zh&ref=/store/emekskyblock/vip-uyelik/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index543c.php	(from https://www.gropia.net/store/emekskyblock/vip-uyelik/1)
10:33:09	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:09%20GMT	https://www.gropia.net/main/index.php?currency=TRY&ref=/store/emekskyblock/vip-uyelik/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexd8a9.php	(from https://www.gropia.net/store/emekskyblock/vip-uyelik/1)
10:33:09	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:09%20GMT	https://www.gropia.net/main/index.php?currency=USD&ref=/store/emekskyblock/vip-uyelik/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexf1b3.php	(from https://www.gropia.net/store/emekskyblock/vip-uyelik/1)
10:33:10	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:10%20GMT	https://www.gropia.net/main/index.php?currency=GBP&ref=/store/emekskyblock/vip-uyelik/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index08a6.php	(from https://www.gropia.net/store/emekskyblock/vip-uyelik/1)
10:33:10	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:10%20GMT	https://www.gropia.net/main/index.php?currency=EUR&ref=/store/emekskyblock/vip-uyelik/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index55a5.php	(from https://www.gropia.net/store/emekskyblock/vip-uyelik/1)
10:33:10	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:10%20GMT	https://www.gropia.net/main/index.php?currency=AUD&ref=/store/emekskyblock/vip-uyelik/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index40d4.php	(from https://www.gropia.net/store/emekskyblock/vip-uyelik/1)
10:33:10	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:10%20GMT	https://www.gropia.net/main/index.php?currency=BRL&ref=/store/emekskyblock/vip-uyelik/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexd1f4.php	(from https://www.gropia.net/store/emekskyblock/vip-uyelik/1)
10:33:11	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:11%20GMT	https://www.gropia.net/main/index.php?currency=CAD&ref=/store/emekskyblock/vip-uyelik/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexb1f4.php	(from https://www.gropia.net/store/emekskyblock/vip-uyelik/1)
10:33:11	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:11%20GMT	https://www.gropia.net/main/index.php?currency=CNY&ref=/store/emekskyblock/vip-uyelik/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index38ca.php	(from https://www.gropia.net/store/emekskyblock/vip-uyelik/1)
10:33:11	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:11%20GMT	https://www.gropia.net/main/index.php?currency=CZK&ref=/store/emekskyblock/vip-uyelik/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index0fc9.php	(from https://www.gropia.net/store/emekskyblock/vip-uyelik/1)
10:33:12	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:12%20GMT	https://www.gropia.net/main/index.php?currency=DKK&ref=/store/emekskyblock/vip-uyelik/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexa5f7.php	(from https://www.gropia.net/store/emekskyblock/vip-uyelik/1)
10:33:12	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:12%20GMT	https://www.gropia.net/main/index.php?currency=INR&ref=/store/emekskyblock/vip-uyelik/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index0343.php	(from https://www.gropia.net/store/emekskyblock/vip-uyelik/1)
10:33:12	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:12%20GMT	https://www.gropia.net/main/index.php?currency=JPY&ref=/store/emekskyblock/vip-uyelik/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexed67.php	(from https://www.gropia.net/store/emekskyblock/vip-uyelik/1)
10:33:13	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:12%20GMT	https://www.gropia.net/main/index.php?currency=NOK&ref=/store/emekskyblock/vip-uyelik/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index3345.php	(from https://www.gropia.net/store/emekskyblock/vip-uyelik/1)
10:33:13	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:13%20GMT	https://www.gropia.net/main/index.php?currency=NZD&ref=/store/emekskyblock/vip-uyelik/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index9614.php	(from https://www.gropia.net/store/emekskyblock/vip-uyelik/1)
10:33:13	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:13%20GMT	https://www.gropia.net/main/index.php?currency=PLN&ref=/store/emekskyblock/vip-uyelik/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index6f50.php	(from https://www.gropia.net/store/emekskyblock/vip-uyelik/1)
10:33:13	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:13%20GMT	https://www.gropia.net/main/index.php?currency=RUB&ref=/store/emekskyblock/vip-uyelik/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index8df3.php	(from https://www.gropia.net/store/emekskyblock/vip-uyelik/1)
10:33:14	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:13%20GMT	https://www.gropia.net/main/index.php?currency=SEK&ref=/store/emekskyblock/vip-uyelik/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index8d60.php	(from https://www.gropia.net/store/emekskyblock/vip-uyelik/1)
10:33:14	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:14%20GMT	https://www.gropia.net/main/index.php?currency=VND&ref=/store/emekskyblock/vip-uyelik/1	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index11ba.php	(from https://www.gropia.net/store/emekskyblock/vip-uyelik/1)
10:33:15	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:15%20GMT	https://www.gropia.net/main/index.php?language=tr&ref=/store/emekskyblock/anahtar/2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexb45b.php	(from https://www.gropia.net/store/emekskyblock/anahtar/2)
10:33:15	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:15%20GMT	https://www.gropia.net/main/index.php?language=en&ref=/store/emekskyblock/anahtar/2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexf80d.php	(from https://www.gropia.net/store/emekskyblock/anahtar/2)
10:33:16	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:16%20GMT	https://www.gropia.net/main/index.php?language=de&ref=/store/emekskyblock/anahtar/2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index43b9.php	(from https://www.gropia.net/store/emekskyblock/anahtar/2)
10:33:16	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:16%20GMT	https://www.gropia.net/main/index.php?language=fr&ref=/store/emekskyblock/anahtar/2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index6ba5.php	(from https://www.gropia.net/store/emekskyblock/anahtar/2)
10:33:17	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:16%20GMT	https://www.gropia.net/main/index.php?language=bg&ref=/store/emekskyblock/anahtar/2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index1800.php	(from https://www.gropia.net/store/emekskyblock/anahtar/2)
10:33:18	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:17%20GMT	https://www.gropia.net/main/index.php?language=cn&ref=/store/emekskyblock/anahtar/2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index2b9b.php	(from https://www.gropia.net/store/emekskyblock/anahtar/2)
10:33:18	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:18%20GMT	https://www.gropia.net/main/index.php?language=cs&ref=/store/emekskyblock/anahtar/2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index486f.php	(from https://www.gropia.net/store/emekskyblock/anahtar/2)
10:33:19	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:19%20GMT	https://www.gropia.net/main/index.php?language=da&ref=/store/emekskyblock/anahtar/2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexb634.php	(from https://www.gropia.net/store/emekskyblock/anahtar/2)
10:33:19	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:19%20GMT	https://www.gropia.net/main/index.php?language=el&ref=/store/emekskyblock/anahtar/2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index4cfe.php	(from https://www.gropia.net/store/emekskyblock/anahtar/2)
10:33:20	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:20%20GMT	https://www.gropia.net/main/index.php?language=et&ref=/store/emekskyblock/anahtar/2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexa66a.php	(from https://www.gropia.net/store/emekskyblock/anahtar/2)
10:33:20	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:20%20GMT	https://www.gropia.net/main/index.php?language=fi&ref=/store/emekskyblock/anahtar/2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index62e7.php	(from https://www.gropia.net/store/emekskyblock/anahtar/2)
10:33:21	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:21%20GMT	https://www.gropia.net/main/index.php?language=hu&ref=/store/emekskyblock/anahtar/2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexe73f.php	(from https://www.gropia.net/store/emekskyblock/anahtar/2)
10:33:22	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:21%20GMT	https://www.gropia.net/main/index.php?language=it&ref=/store/emekskyblock/anahtar/2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index0d79.php	(from https://www.gropia.net/store/emekskyblock/anahtar/2)
10:33:22	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:22%20GMT	https://www.gropia.net/main/index.php?language=ja&ref=/store/emekskyblock/anahtar/2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index92e9.php	(from https://www.gropia.net/store/emekskyblock/anahtar/2)
10:33:23	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:23%20GMT	https://www.gropia.net/main/index.php?language=nl&ref=/store/emekskyblock/anahtar/2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index16d5.php	(from https://www.gropia.net/store/emekskyblock/anahtar/2)
10:33:23	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:23%20GMT	https://www.gropia.net/main/index.php?language=zh&ref=/store/emekskyblock/anahtar/2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index5cc8.php	(from https://www.gropia.net/store/emekskyblock/anahtar/2)
10:33:24	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:24%20GMT	https://www.gropia.net/main/index.php?currency=TRY&ref=/store/emekskyblock/anahtar/2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexb097.php	(from https://www.gropia.net/store/emekskyblock/anahtar/2)
10:33:24	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:24%20GMT	https://www.gropia.net/main/index.php?currency=USD&ref=/store/emekskyblock/anahtar/2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexefd6.php	(from https://www.gropia.net/store/emekskyblock/anahtar/2)
10:33:24	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:24%20GMT	https://www.gropia.net/main/index.php?currency=GBP&ref=/store/emekskyblock/anahtar/2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexd095.php	(from https://www.gropia.net/store/emekskyblock/anahtar/2)
10:33:25	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:24%20GMT	https://www.gropia.net/main/index.php?currency=EUR&ref=/store/emekskyblock/anahtar/2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index89c3.php	(from https://www.gropia.net/store/emekskyblock/anahtar/2)
10:33:25	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:25%20GMT	https://www.gropia.net/main/index.php?currency=AUD&ref=/store/emekskyblock/anahtar/2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index81d7.php	(from https://www.gropia.net/store/emekskyblock/anahtar/2)
10:33:25	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:25%20GMT	https://www.gropia.net/main/index.php?currency=BRL&ref=/store/emekskyblock/anahtar/2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index0bb0.php	(from https://www.gropia.net/store/emekskyblock/anahtar/2)
10:33:26	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:25%20GMT	https://www.gropia.net/main/index.php?currency=CAD&ref=/store/emekskyblock/anahtar/2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index5851.php	(from https://www.gropia.net/store/emekskyblock/anahtar/2)
10:33:26	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:26%20GMT	https://www.gropia.net/main/index.php?currency=CNY&ref=/store/emekskyblock/anahtar/2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index4dc2.php	(from https://www.gropia.net/store/emekskyblock/anahtar/2)
10:33:26	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:26%20GMT	https://www.gropia.net/main/index.php?currency=CZK&ref=/store/emekskyblock/anahtar/2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index4b52.php	(from https://www.gropia.net/store/emekskyblock/anahtar/2)
10:33:26	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:26%20GMT	https://www.gropia.net/main/index.php?currency=DKK&ref=/store/emekskyblock/anahtar/2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index3136.php	(from https://www.gropia.net/store/emekskyblock/anahtar/2)
10:33:27	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:27%20GMT	https://www.gropia.net/main/index.php?currency=INR&ref=/store/emekskyblock/anahtar/2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexc73e.php	(from https://www.gropia.net/store/emekskyblock/anahtar/2)
10:33:27	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:27%20GMT	https://www.gropia.net/main/index.php?currency=JPY&ref=/store/emekskyblock/anahtar/2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index224b.php	(from https://www.gropia.net/store/emekskyblock/anahtar/2)
10:33:27	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:33:27%20GMT	https://www.gropia.net/main/index.php?currency=NOK&ref=/store/emekskyblock/anahtar/2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index2026.php	(from https://www.gropia.net/store/emekskyblock/anahtar/2)
